categoria,serie,tipo,fecha,valor,porcentaje
generacion,Carbón,Carbón,2023-01-17 23:00:00+00:00,7596.602,0.004738287348278992
generacion,Solar térmica,Solar térmica,2023-01-17 23:00:00+00:00,3684.869,0.0022983918550380108
generacion,Motores diésel,Motores diésel,2023-01-17 23:00:00+00:00,6405.943,0.003995628396840636
generacion,Turbina de gas,Turbina de gas,2023-01-17 23:00:00+00:00,2974.999,0.0018556191469347285
generacion,Hidroeólica,Hidroeólica,2023-01-17 23:00:00+00:00,63.36,3.952002308228823e-05
generacion,Eólica,Eólica,2023-01-17 23:00:00+00:00,360032.058,0.22456558147922562
generacion,Hidráulica,Hidráulica,2023-01-17 23:00:00+00:00,102566.989,0.06397490171655308
generacion,Nuclear,Nuclear,2023-01-17 23:00:00+00:00,154734.53,0.09651376573906283
generacion,Ciclo combinado,Ciclo combinado,2023-01-17 23:00:00+00:00,61174.787,0.03815702326853008
generacion,Residuos no renovables,Residuos no renovables,2023-01-17 23:00:00+00:00,2913.361,0.0018171732002373472
generacion,Residuos renovables,Residuos renovables,2023-01-17 23:00:00+00:00,2288.903,0.0014276751798156372
generacion,Residuos no renovables,Residuos no renovables,2023-01-18 23:00:00+00:00,2981.0075,0.0017809281951201674
generacion,Ciclo combinado,Ciclo combinado,2023-01-18 23:00:00+00:00,55935.642,0.03341734697076335
generacion,Motores diésel,Motores diésel,2023-01-18 23:00:00+00:00,5790.0,0.0034590903410158377
generacion,Eólica,Eólica,2023-01-18 23:00:00+00:00,377557.024,0.22556197839396971
generacion,Generación total,Generación total,2023-01-18 23:00:00+00:00,836925.236,1.0
generacion,Solar térmica,Solar térmica,2023-01-18 23:00:00+00:00,4123.896,0.0024637182765032553
generacion,Otras renovables,Otras renovables,2023-01-18 23:00:00+00:00,5533.634,0.0033059309015745827
generacion,Hidráulica,Hidráulica,2023-01-18 23:00:00+00:00,105427.539,0.062985040040064
generacion,Hidroeólica,Hidroeólica,2023-01-18 23:00:00+00:00,96.011,5.735936489313844e-05
generacion,Residuos renovables,Residuos renovables,2023-01-18 23:00:00+00:00,2242.1185,0.0013394974864875506
generacion,Cogeneración,Cogeneración,2023-01-18 23:00:00+00:00,31505.452,0.01882214243567152
generacion,Carbón,Carbón,2023-01-18 23:00:00+00:00,8179.673,0.004886740564243185
generacion,Turbina de vapor,Turbina de vapor,2023-01-18 23:00:00+00:00,3401.254,0.0020319939306980106
generacion,Turbina de gas,Turbina de gas,2023-01-18 23:00:00+00:00,2702.132,0.0016143210192314003
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-18 23:00:00+00:00,61198.975,0.036561793316506
generacion,Nuclear,Nuclear,2023-01-18 23:00:00+00:00,170250.878,0.10171211876325834
generacion,Carbón,Carbón,2023-01-19 23:00:00+00:00,8880.115,0.0055003153485682224
generacion,Motores diésel,Motores diésel,2023-01-19 23:00:00+00:00,5695.956,0.003528057261822539
generacion,Hidroeólica,Hidroeólica,2023-01-19 23:00:00+00:00,95.813,5.934627135936495e-05
generacion,Residuos renovables,Residuos renovables,2023-01-19 23:00:00+00:00,2355.0295,0.0014586978778068692
generacion,Solar térmica,Solar térmica,2023-01-19 23:00:00+00:00,1928.906,0.0011947583198804671
generacion,Turbina de vapor,Turbina de vapor,2023-01-19 23:00:00+00:00,3505.35,0.0021712027836467904
generacion,Residuos no renovables,Residuos no renovables,2023-01-19 23:00:00+00:00,3367.1265,0.002085587581751002
generacion,Ciclo combinado,Ciclo combinado,2023-01-19 23:00:00+00:00,98606.029,0.061076264752209085
generacion,Otras renovables,Otras renovables,2023-01-19 23:00:00+00:00,9077.772,0.0056227434737503796
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-19 23:00:00+00:00,54329.8,0.03365170753133735
generacion,Cogeneración,Cogeneración,2023-01-19 23:00:00+00:00,42210.924,0.026145313788666785
generacion,Hidráulica,Hidráulica,2023-01-19 23:00:00+00:00,125727.18,0.07787502052464405
generacion,Generación total,Generación total,2023-01-19 23:00:00+00:00,807236.898,1.0
generacion,Eólica,Eólica,2023-01-19 23:00:00+00:00,277913.012,0.1721384470212857
generacion,Nuclear,Nuclear,2023-01-19 23:00:00+00:00,170680.513,0.10571897383709536
generacion,Turbina de gas,Turbina de gas,2023-01-19 23:00:00+00:00,2863.372,0.001773563626176067
generacion,Solar térmica,Solar térmica,2023-01-20 23:00:00+00:00,2493.303,0.0016712964442805725
generacion,Nuclear,Nuclear,2023-01-20 23:00:00+00:00,171004.406,0.11462668424339575
generacion,Hidráulica,Hidráulica,2023-01-20 23:00:00+00:00,108970.857,0.07304471451496539
generacion,Residuos no renovables,Residuos no renovables,2023-01-20 23:00:00+00:00,3318.1515,0.0022242041194087715
generacion,Carbón,Carbón,2023-01-20 23:00:00+00:00,6984.496,0.0046818069564316415
generacion,Otras renovables,Otras renovables,2023-01-20 23:00:00+00:00,9650.829,0.0064690878694085045
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-20 23:00:00+00:00,60462.839,0.04052910048710835
generacion,Motores diésel,Motores diésel,2023-01-20 23:00:00+00:00,5566.121,0.0037310500311175275
generacion,Residuos renovables,Residuos renovables,2023-01-20 23:00:00+00:00,2377.8415,0.0015939009594954094
generacion,Turbina de vapor,Turbina de vapor,2023-01-20 23:00:00+00:00,3239.806,0.002171688017043602
generacion,Ciclo combinado,Ciclo combinado,2023-01-20 23:00:00+00:00,59100.163,0.03961567939327962
generacion,Generación total,Generación total,2023-01-20 23:00:00+00:00,745918.837,1.0
generacion,Eólica,Eólica,2023-01-20 23:00:00+00:00,274156.029,0.18377068348523284
generacion,Cogeneración,Cogeneración,2023-01-20 23:00:00+00:00,36515.785,0.024477049773177936
generacion,Turbina de gas,Turbina de gas,2023-01-20 23:00:00+00:00,1989.995,0.0013339219371396567
generacion,Hidroeólica,Hidroeólica,2023-01-20 23:00:00+00:00,88.215,5.9131768514380606e-05
generacion,Carbón,Carbón,2023-01-21 23:00:00+00:00,6456.936,0.0041785207455587205
generacion,Nuclear,Nuclear,2023-01-21 23:00:00+00:00,170934.279,0.11061785821148334
generacion,Hidráulica,Hidráulica,2023-01-21 23:00:00+00:00,101269.087,0.06553495046463075
generacion,Residuos renovables,Residuos renovables,2023-01-21 23:00:00+00:00,1995.777,0.0012915406932961621
generacion,Cogeneración,Cogeneración,2023-01-21 23:00:00+00:00,31423.937,0.020335585277851644
generacion,Residuos no renovables,Residuos no renovables,2023-01-21 23:00:00+00:00,2825.169,0.0018282707581752993
generacion,Otras renovables,Otras renovables,2023-01-21 23:00:00+00:00,8546.504,0.005530757044208056
generacion,Motores diésel,Motores diésel,2023-01-21 23:00:00+00:00,5491.035,0.003553450686531356
generacion,Solar térmica,Solar térmica,2023-01-21 23:00:00+00:00,8608.993,0.005571195974200427
generacion,Hidroeólica,Hidroeólica,2023-01-21 23:00:00+00:00,90.305,5.8439686552209954e-05
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-21 23:00:00+00:00,75093.175,0.048595555165386724
generacion,Turbina de vapor,Turbina de vapor,2023-01-21 23:00:00+00:00,3137.4,0.0020303269208671003
generacion,Eólica,Eólica,2023-01-21 23:00:00+00:00,295888.243,0.19148016361667825
generacion,Generación total,Generación total,2023-01-21 23:00:00+00:00,772634.192,1.0
generacion,Ciclo combinado,Ciclo combinado,2023-01-21 23:00:00+00:00,59004.686,0.038184102264011636
generacion,Turbina de gas,Turbina de gas,2023-01-21 23:00:00+00:00,1868.666,0.0012092824905683178
generacion,Cogeneración,Cogeneración,2023-01-22 23:00:00+00:00,37672.852,0.022049225066982137
generacion,Residuos renovables,Residuos renovables,2023-01-22 23:00:00+00:00,1544.056,0.0009037074830443995
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-22 23:00:00+00:00,73907.109,0.043256467028059915
generacion,Carbón,Carbón,2023-01-22 23:00:00+00:00,8828.295,0.0051670381475953315
generacion,Turbina de vapor,Turbina de vapor,2023-01-22 23:00:00+00:00,3878.4,0.0022699559486439604
generacion,Otras renovables,Otras renovables,2023-01-22 23:00:00+00:00,9433.671,0.005521353548886144
generacion,Turbina de gas,Turbina de gas,2023-01-22 23:00:00+00:00,2381.075,0.0013935992575333687
generacion,Hidráulica,Hidráulica,2023-01-22 23:00:00+00:00,130485.651,0.07637084356954665
generacion,Hidroeólica,Hidroeólica,2023-01-22 23:00:00+00:00,97.427,5.702222519815778e-05
generacion,Ciclo combinado,Ciclo combinado,2023-01-22 23:00:00+00:00,81896.338,0.04793241532984128
generacion,Motores diésel,Motores diésel,2023-01-22 23:00:00+00:00,6696.958,0.003919605932837964
generacion,Eólica,Eólica,2023-01-22 23:00:00+00:00,315925.765,0.18490552021236695
generacion,Residuos no renovables,Residuos no renovables,2023-01-22 23:00:00+00:00,2471.854,0.0014467305310126256
generacion,Generación total,Generación total,2023-01-22 23:00:00+00:00,854289.706,1.0
generacion,Nuclear,Nuclear,2023-01-22 23:00:00+00:00,171040.973,0.10010712513490125
generacion,Solar térmica,Solar térmica,2023-01-22 23:00:00+00:00,8029.282,0.004699390583549886
generacion,Ciclo combinado,Ciclo combinado,2023-01-23 23:00:00+00:00,118363.671,0.07079604480961635
generacion,Generación total,Generación total,2023-01-23 23:00:00+00:00,835948.331,1.0
generacion,Turbina de vapor,Turbina de vapor,2023-01-23 23:00:00+00:00,4029.16,0.0024099336350011805
generacion,Eólica,Eólica,2023-01-23 23:00:00+00:00,240924.599,0.14410256595153126
generacion,Residuos no renovables,Residuos no renovables,2023-01-23 23:00:00+00:00,2656.0095,0.0015886206129646547
generacion,Residuos renovables,Residuos renovables,2023-01-23 23:00:00+00:00,1479.7905,0.0008850968685049029
generacion,Cogeneración,Cogeneración,2023-01-23 23:00:00+00:00,42035.869,0.025142623916549214
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-23 23:00:00+00:00,62312.258,0.037270400387939766
generacion,Carbón,Carbón,2023-01-23 23:00:00+00:00,11027.26,0.006595658841024709
generacion,Nuclear,Nuclear,2023-01-23 23:00:00+00:00,170954.93,0.1022520912240448
generacion,Hidráulica,Hidráulica,2023-01-23 23:00:00+00:00,158153.313,0.09459514848890822
generacion,Turbina de gas,Turbina de gas,2023-01-23 23:00:00+00:00,1953.065,0.001168173275532265
generacion,Hidroeólica,Hidroeólica,2023-01-23 23:00:00+00:00,67.915,4.06215297533742e-05
generacion,Otras renovables,Otras renovables,2023-01-23 23:00:00+00:00,10124.675,0.006055801910560905
generacion,Motores diésel,Motores diésel,2023-01-23 23:00:00+00:00,6303.767,0.0037704286055928495
generacion,Solar térmica,Solar térmica,2023-01-23 23:00:00+00:00,5562.049,0.0033267899424755235
generacion,Hidráulica,Hidráulica,2023-01-24 23:00:00+00:00,164850.212,0.09876375236602539
generacion,Turbina de vapor,Turbina de vapor,2023-01-24 23:00:00+00:00,3641.204,0.0021814892793112156
generacion,Ciclo combinado,Ciclo combinado,2023-01-24 23:00:00+00:00,106009.843,0.0635117768754415
generacion,Generación total,Generación total,2023-01-24 23:00:00+00:00,834568.392,1.0
generacion,Solar térmica,Solar térmica,2023-01-24 23:00:00+00:00,6771.8,0.00405706714087969
generacion,Motores diésel,Motores diésel,2023-01-24 23:00:00+00:00,6411.623,0.0038412807515001116
generacion,Hidroeólica,Hidroeólica,2023-01-24 23:00:00+00:00,72.754,4.3587799812097365e-05
generacion,Residuos no renovables,Residuos no renovables,2023-01-24 23:00:00+00:00,2739.6915,0.0016413822559433811
generacion,Eólica,Eólica,2023-01-24 23:00:00+00:00,226838.507,0.13590168833041547
generacion,Cogeneración,Cogeneración,2023-01-24 23:00:00+00:00,44156.583,0.02645474200992745
generacion,Turbina de gas,Turbina de gas,2023-01-24 23:00:00+00:00,1558.957,0.0009339899611247199
generacion,Otras renovables,Otras renovables,2023-01-24 23:00:00+00:00,11077.073,0.0066364081758802105
generacion,Residuos renovables,Residuos renovables,2023-01-24 23:00:00+00:00,1475.4525,0.0008839614069639964
generacion,Carbón,Carbón,2023-01-24 23:00:00+00:00,13729.165,0.008225308513720947
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-24 23:00:00+00:00,74257.352,0.04448847614636237
generacion,Nuclear,Nuclear,2023-01-24 23:00:00+00:00,170978.175,0.10243508898669146
generacion,Generación total,Generación total,2023-01-25 23:00:00+00:00,875197.032,1.0
generacion,Solar térmica,Solar térmica,2023-01-25 23:00:00+00:00,1834.559,0.0010480834217454246
generacion,Cogeneración,Cogeneración,2023-01-25 23:00:00+00:00,42710.298,0.024400390105527688
generacion,Nuclear,Nuclear,2023-01-25 23:00:00+00:00,170933.108,0.09765407202614919
generacion,Motores diésel,Motores diésel,2023-01-25 23:00:00+00:00,6060.687,0.0034624700372612774
generacion,Turbina de gas,Turbina de gas,2023-01-25 23:00:00+00:00,1563.999,0.0008935125136484694
generacion,Residuos renovables,Residuos renovables,2023-01-25 23:00:00+00:00,1328.792,0.0007591387718508623
generacion,Ciclo combinado,Ciclo combinado,2023-01-25 23:00:00+00:00,86341.828,0.04932707998488733
generacion,Turbina de vapor,Turbina de vapor,2023-01-25 23:00:00+00:00,3094.206,0.0017677196601827596
generacion,Hidráulica,Hidráulica,2023-01-25 23:00:00+00:00,160553.766,0.09172435470507856
generacion,Residuos no renovables,Residuos no renovables,2023-01-25 23:00:00+00:00,2491.397,0.0014233349228268404
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-25 23:00:00+00:00,54301.118,0.031022224718879072
generacion,Otras renovables,Otras renovables,2023-01-25 23:00:00+00:00,10861.518,0.006205184434400594
generacion,Hidroeólica,Hidroeólica,2023-01-25 23:00:00+00:00,74.559,4.259555121526051e-05
generacion,Eólica,Eólica,2023-01-25 23:00:00+00:00,319462.052,0.1825086468072026
generacion,Carbón,Carbón,2023-01-25 23:00:00+00:00,13585.145,0.007761192339144038
generacion,Eólica,Eólica,2023-01-26 23:00:00+00:00,343516.347,0.1926599834119067
generacion,Hidráulica,Hidráulica,2023-01-26 23:00:00+00:00,142068.28,0.07967851517749784
generacion,Motores diésel,Motores diésel,2023-01-26 23:00:00+00:00,6546.706,0.0036716979566699635
generacion,Residuos no renovables,Residuos no renovables,2023-01-26 23:00:00+00:00,2629.9055,0.0014749736204107986
generacion,Generación total,Generación total,2023-01-26 23:00:00+00:00,891509.334,1.0
generacion,Carbón,Carbón,2023-01-26 23:00:00+00:00,9462.524,0.005307024637388709
generacion,Turbina de gas,Turbina de gas,2023-01-26 23:00:00+00:00,2520.804,0.0014137844124916363
generacion,Nuclear,Nuclear,2023-01-26 23:00:00+00:00,170977.79,0.09589231625476173
generacion,Ciclo combinado,Ciclo combinado,2023-01-26 23:00:00+00:00,78349.461,0.043942030673119116
generacion,Turbina de vapor,Turbina de vapor,2023-01-26 23:00:00+00:00,3642.272,0.002042755953915789
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-26 23:00:00+00:00,76915.025,0.04313753208555862
generacion,Otras renovables,Otras renovables,2023-01-26 23:00:00+00:00,10140.215,0.00568710534667268
generacion,Hidroeólica,Hidroeólica,2023-01-26 23:00:00+00:00,92.742,5.201403757820891e-05
generacion,Cogeneración,Cogeneración,2023-01-26 23:00:00+00:00,36406.728,0.020418590479951162
generacion,Solar térmica,Solar térmica,2023-01-26 23:00:00+00:00,6864.319,0.0038498301353735464
generacion,Residuos renovables,Residuos renovables,2023-01-26 23:00:00+00:00,1376.2155,0.0007718458167034738
generacion,Hidráulica,Hidráulica,2023-01-27 23:00:00+00:00,108241.106,0.06661829258076013
generacion,Residuos renovables,Residuos renovables,2023-01-27 23:00:00+00:00,1523.3495,0.0009375638003343633
generacion,Ciclo combinado,Ciclo combinado,2023-01-27 23:00:00+00:00,67429.273,0.041500158333766
generacion,Hidroeólica,Hidroeólica,2023-01-27 23:00:00+00:00,91.585,5.636709150042236e-05
generacion,Turbina de vapor,Turbina de vapor,2023-01-27 23:00:00+00:00,4157.698,0.0025589053185251197
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-27 23:00:00+00:00,83000.747,0.0510838095840193
generacion,Residuos no renovables,Residuos no renovables,2023-01-27 23:00:00+00:00,2414.3655,0.0014859503308834743
generacion,Eólica,Eólica,2023-01-27 23:00:00+00:00,305861.041,0.1882458621440349
generacion,Solar térmica,Solar térmica,2023-01-27 23:00:00+00:00,8876.719,0.005463283639204429
generacion,Motores diésel,Motores diésel,2023-01-27 23:00:00+00:00,6688.6,0.0041165794421545564
generacion,Otras renovables,Otras renovables,2023-01-27 23:00:00+00:00,9638.737,0.005932276796718966
generacion,Nuclear,Nuclear,2023-01-27 23:00:00+00:00,170941.147,0.10520778811089315
generacion,Carbón,Carbón,2023-01-27 23:00:00+00:00,6420.315,0.003951460207092146
generacion,Cogeneración,Cogeneración,2023-01-27 23:00:00+00:00,33714.396,0.020749931148260892
generacion,Turbina de gas,Turbina de gas,2023-01-27 23:00:00+00:00,3398.701,0.0020917714718521265
generacion,Generación total,Generación total,2023-01-27 23:00:00+00:00,812397.78,1.0
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-28 23:00:00+00:00,80298.911,0.053079001335889005
generacion,Residuos renovables,Residuos renovables,2023-01-28 23:00:00+00:00,1852.718,0.0012246793882052225
generacion,Hidroeólica,Hidroeólica,2023-01-28 23:00:00+00:00,45.811,3.028188178291e-05
generacion,Turbina de gas,Turbina de gas,2023-01-28 23:00:00+00:00,2258.454,0.0014928780650965974
generacion,Otras renovables,Otras renovables,2023-01-28 23:00:00+00:00,9931.754,0.006565065170481839
generacion,Motores diésel,Motores diésel,2023-01-28 23:00:00+00:00,7033.991,0.004649592541617797
generacion,Carbón,Carbón,2023-01-28 23:00:00+00:00,6359.888,0.004203998528051077
generacion,Cogeneración,Cogeneración,2023-01-28 23:00:00+00:00,35841.101,0.023691602092321438
generacion,Residuos no renovables,Residuos no renovables,2023-01-28 23:00:00+00:00,2716.659,0.0017957596796070484
generacion,Nuclear,Nuclear,2023-01-28 23:00:00+00:00,170936.117,0.11299179863839846
generacion,Eólica,Eólica,2023-01-28 23:00:00+00:00,232180.144,0.15347518440870142
generacion,Turbina de vapor,Turbina de vapor,2023-01-28 23:00:00+00:00,4562.936,0.0030161814528166645
generacion,Generación total,Generación total,2023-01-28 23:00:00+00:00,756409.399,1.0
generacion,Hidráulica,Hidráulica,2023-01-28 23:00:00+00:00,107171.255,0.0708420963182664
generacion,Solar térmica,Solar térmica,2023-01-28 23:00:00+00:00,8461.251,0.005593036661883151
generacion,Ciclo combinado,Ciclo combinado,2023-01-28 23:00:00+00:00,86758.409,0.057348843836880985
generacion,Residuos renovables,Residuos renovables,2023-01-29 23:00:00+00:00,2107.4895,0.0012923658746332948
generacion,Residuos no renovables,Residuos no renovables,2023-01-29 23:00:00+00:00,3239.2275,0.00198637624584783
generacion,Motores diésel,Motores diésel,2023-01-29 23:00:00+00:00,7228.19,0.00443250895976736
generacion,Eólica,Eólica,2023-01-29 23:00:00+00:00,156727.849,0.09610948175650694
generacion,Turbina de vapor,Turbina de vapor,2023-01-29 23:00:00+00:00,5566.996,0.003413822775686452
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-29 23:00:00+00:00,81011.5,0.04967830115066061
generacion,Solar térmica,Solar térmica,2023-01-29 23:00:00+00:00,7323.485,0.004490946264448205
generacion,Otras renovables,Otras renovables,2023-01-29 23:00:00+00:00,11435.893,0.007012778881772731
generacion,Cogeneración,Cogeneración,2023-01-29 23:00:00+00:00,49317.312,0.030242623300112802
generacion,Generación total,Generación total,2023-01-29 23:00:00+00:00,815361.014,1.0
generacion,Turbina de gas,Turbina de gas,2023-01-29 23:00:00+00:00,3409.522,0.002090805141193567
generacion,Carbón,Carbón,2023-01-29 23:00:00+00:00,12827.529,0.007866165281235779
generacion,Nuclear,Nuclear,2023-01-29 23:00:00+00:00,170899.091,0.104799645841296
generacion,Hidroeólica,Hidroeólica,2023-01-29 23:00:00+00:00,28.404,1.7418051336950483e-05
generacion,Hidráulica,Hidráulica,2023-01-29 23:00:00+00:00,157011.457,0.09628339735654813
generacion,Ciclo combinado,Ciclo combinado,2023-01-29 23:00:00+00:00,147227.069,0.09028336311895334
generacion,Hidroeólica,Hidroeólica,2023-01-30 23:00:00+00:00,42.452,2.4714831296906214e-05
generacion,Residuos no renovables,Residuos no renovables,2023-01-30 23:00:00+00:00,3821.986,0.002225095147675902
generacion,Cogeneración,Cogeneración,2023-01-30 23:00:00+00:00,54334.401,0.031632562761081985
generacion,Otras renovables,Otras renovables,2023-01-30 23:00:00+00:00,12404.807,0.007221867339010679
generacion,Solar térmica,Solar térmica,2023-01-30 23:00:00+00:00,7715.756,0.004491981717424195
generacion,Solar fotovoltaica,Solar fotovoltaica,2023-01-30 23:00:00+00:00,84252.618,0.04905043908868096
generacion,Eólica,Eólica,2023-01-30 23:00:00+00:00,212205.361,0.12354234658942057
generacion,Ciclo combinado,Ciclo combinado,2023-01-30 23:00:00+00:00,133523.136,0.07773489542245042
generacion,Turbina de vapor,Turbina de vapor,2023-01-30 23:00:00+00:00,4555.41,0.002652082107750861
generacion,Turbina de gas,Turbina de gas,2023-01-30 23:00:00+00:00,3242.183,0.0018875437171086706
generacion,Motores diésel,Motores diésel,2023-01-30 23:00:00+00:00,7210.429,0.004197788945475365
generacion,Carbón,Carbón,2023-01-30 23:00:00+00:00,15331.504,0.008925740480727477
generacion,Nuclear,Nuclear,2023-01-30 23:00:00+00:00,170892.337,0.09949060771904844
generacion,Hidráulica,Hidráulica,2023-01-30 23:00:00+00:00,146938.267,0.08554495618497979
generacion,Residuos renovables,Residuos renovables,2023-01-30 23:00:00+00:00,2365.885,0.0013773779478677322
generacion,Generación total,Generación total,2023-01-30 23:00:00+00:00,858836.532,1.0
